OrderID,CustomerID,OrderDate,Sales,Quantity,Profit,DateID
US-2016-131114,RW-19630,2016-12-09,20.568,3,1.5426,7
US-2016-131114,RW-19630,2016-12-09,4.356,2,-11.7612,7
US-2016-131114,RW-19630,2016-12-09,19.04,4,-1.428,7
CA-2016-109925,IM-15070,2016-11-06,84.84,3,22.9068,26
CA-2015-160696,CK-12760,2015-09-06,7.24,5,1.1765,278
CA-2014-125171,AG-10390,2014-09-03,14.4,5,7.056,397
US-2017-122714,HG-14965,2017-12-07,1889.99,5,-2929.4845,88
CA-2014-132227,SZ-20035,2014-11-04,52.064,4,18.8732,55
CA-2017-155824,KS-16300,2017-03-10,48.784,1,3.6588,175
CA-2017-155824,KS-16300,2017-03-10,13.092,4,-10.0372,175
CA-2017-159688,AB-10060,2017-05-07,79.99,1,28.7964,360
CA-2016-155033,CC-12475,2016-10-07,10.56,2,5.0688,344
CA-2015-158659,SC-20695,2015-11-10,714.3,5,207.147,50
CA-2015-169796,Dp-13240,2015-11-09,2321.9,2,1114.512,220
CA-2015-169796,Dp-13240,2015-11-09,17.94,3,3.0498,220
CA-2015-102876,LR-17035,2015-09-07,9.522,1,-6.9828,29
CA-2015-102876,LR-17035,2015-09-07,791.964,6,-131.994,29
CA-2015-102876,LR-17035,2015-09-07,4.923,3,-3.9384,29
US-2017-139647,TS-21370,2017-05-11,209.979,7,-356.9643,372
CA-2014-151792,CV-12295,2014-09-02,239.976,3,53.9946,318
CA-2015-103954,HR-14770,2015-08-09,687.4,5,48.118,42
CA-2014-169803,SC-20260,2014-04-06,653.55,3,111.1035,125
CA-2014-169803,SC-20260,2014-04-06,33.9,2,2.034,125
CA-2015-136469,TS-21370,2015-07-11,199.836,4,-37.1124,273
CA-2015-136469,TS-21370,2015-07-11,716.0,2,193.32,273
CA-2015-136469,TS-21370,2015-07-11,221.06,7,103.8982,273
CA-2016-158694,AI-10855,2016-11-10,67.71,3,32.5008,130
CA-2016-158694,AI-10855,2016-11-10,129.92,4,38.976,130
CA-2016-158694,AI-10855,2016-11-10,467.46,9,191.6586,130
CA-2016-158694,AI-10855,2016-11-10,61.4,5,28.858,130
CA-2016-158694,AI-10855,2016-11-10,720.76,4,187.3976,130
CA-2016-158694,AI-10855,2016-11-10,5.184,3,1.8144,130
CA-2016-158694,AI-10855,2016-11-10,14.7,5,3.969,130
CA-2015-134922,KB-16240,2015-11-07,24.4,2,7.93,78
CA-2015-141243,AH-10465,2015-01-03,398.4,5,84.66,364
CA-2015-141243,AH-10465,2015-01-03,7.056,3,0.7938,364
CA-2015-141243,AH-10465,2015-01-03,1352.3976,9,-437.5404,364
CA-2015-162166,NM-18520,2015-09-08,26.4,5,11.88,398
CA-2015-162166,NM-18520,2015-09-08,41.88,6,0.8376,398
CA-2016-120796,CS-11950,2016-04-03,99.846,9,-83.205,399
CA-2016-109722,TP-21130,2016-12-05,699.98,2,195.9944,5
CA-2016-109722,TP-21130,2016-12-05,584.82,9,70.1784,5
CA-2015-136798,DL-12925,2015-05-08,43.98,2,21.99,165
CA-2015-136798,DL-12925,2015-05-08,377.97,3,105.8316,165
CA-2015-136798,DL-12925,2015-05-08,123.96,3,11.1564,165
CA-2014-124478,MA-17560,2014-08-08,549.99,1,274.995,92
CA-2014-124478,MA-17560,2014-08-08,167.535,3,37.23,92
CA-2014-124478,MA-17560,2014-08-08,38.34,3,17.253,92
CA-2014-124478,MA-17560,2014-08-08,53.88,6,22.6296,92
CA-2014-124478,MA-17560,2014-08-08,299.98,2,83.9944,92
CA-2015-145485,JM-16195,2015-11-05,62.8,4,15.7,253
CA-2017-143217,CG-12040,2017-11-11,18.24,3,8.5728,134
CA-2016-155138,JM-15580,2016-09-08,35.168,4,8.3524,66
CA-2016-155138,JM-15580,2016-09-08,64.704,3,23.4552,66
CA-2016-108350,SC-20230,2016-06-06,105.52,4,48.5392,49
CA-2015-109001,KN-16390,2015-03-05,466.158,7,-93.2316,260
CA-2015-109001,KN-16390,2015-03-05,10.312,1,-1.289,260
CA-2015-109001,KN-16390,2015-03-05,2.556,3,-1.7892,260
CA-2017-132738,HM-14860,2017-08-04,7.968,2,2.8884,400
CA-2017-132738,HM-14860,2017-08-04,8.784,1,3.1842,400
US-2014-140452,BK-11260,2014-12-06,14.016,4,-31.536,302
US-2014-140452,BK-11260,2014-12-06,214.95,5,-120.372,302
US-2014-140452,BK-11260,2014-12-06,35.04,4,-7.008,302
US-2014-140452,BK-11260,2014-12-06,10.776,3,-4.8492,302
US-2014-140452,BK-11260,2014-12-06,4.6,2,-8.05,302
US-2014-140452,BK-11260,2014-12-06,35.168,2,-8.3524,302
CA-2015-141936,PN-18775,2015-08-07,19.152,3,6.4638,383
CA-2017-154137,MT-17815,2017-11-11,35.48,1,0.0,134
CA-2014-149538,KB-16585,2014-04-04,232.55,5,9.302,218
CA-2014-149538,KB-16585,2014-04-04,99.98,2,42.9914,218
CA-2014-149538,KB-16585,2014-04-04,19.44,3,9.3312,218
CA-2014-149538,KB-16585,2014-04-04,12.96,2,6.3504,218
CA-2015-154886,SW-20455,2015-11-08,119.9,2,43.164,262
CA-2016-111213,FP-14320,2016-04-01,1317.492,6,292.776,71
CA-2016-111213,FP-14320,2016-04-01,63.84,8,18.5136,71
CA-2016-111213,FP-14320,2016-04-01,3.592,1,1.1225,71
CA-2017-161333,JL-15835,2017-02-02,86.26,2,29.3284,27
CA-2017-161333,JL-15835,2017-02-02,139.04,4,38.9312,27
CA-2017-161333,JL-15835,2017-02-02,46.8,4,16.38,27
CA-2017-125101,SH-19975,2017-03-06,67.78,2,16.945,354
US-2015-124219,KW-16570,2015-08-07,28.4,4,13.064,383
US-2015-124219,KW-16570,2015-08-07,212.94,3,34.0704,383
CA-2015-161627,SJ-20215,2015-07-06,170.352,3,-17.0352,148
CA-2014-121006,SC-20020,2014-11-10,3.9,2,1.521,334
CA-2014-121006,SC-20020,2014-11-10,12.84,3,5.778,334
CA-2014-121006,SC-20020,2014-11-10,15.84,3,7.128,334
CA-2014-121006,SC-20020,2014-11-10,563.94,3,112.788,334
CA-2014-121006,SC-20020,2014-11-10,62.94,3,11.9586,334
CA-2014-121006,SC-20020,2014-11-10,535.41,3,160.623,334
CA-2015-107741,FC-14335,2015-03-08,3.408,1,0.8946,368
CA-2016-148908,JH-15985,2016-11-05,53.248,2,19.968,288
CA-2017-108749,DJ-13510,2017-09-12,45.36,7,21.7728,208
CA-2017-108749,DJ-13510,2017-09-12,45.78,3,22.89,208
CA-2015-134719,JD-15790,2015-10-10,1801.632,6,-337.806,390
US-2017-141943,DK-12985,2017-05-05,23.16,2,11.58,401
CA-2014-159709,AI-10855,2014-05-10,158.13,3,77.4837,402
CA-2014-159709,AI-10855,2014-05-10,43.6,5,4.36,402
CA-2016-103982,AA-10315,2016-03-03,3930.072,3,-786.0144,329
CA-2016-103982,AA-10315,2016-03-03,2.304,1,0.7776,329
CA-2016-103982,AA-10315,2016-03-03,431.976,3,32.3982,329
CA-2016-103982,AA-10315,2016-03-03,41.72,7,5.7365,329
CA-2015-102015,TM-21010,2015-09-12,9.26,2,3.0558,317
CA-2015-102015,TM-21010,2015-09-12,105.98,2,4.2392,317
CA-2015-102015,TM-21010,2015-09-12,1.24,1,0.5828,317
CA-2015-102015,TM-21010,2015-09-12,20.7,2,9.936,317
CA-2015-102015,TM-21010,2015-09-12,28.9,5,14.161,317
CA-2015-102015,TM-21010,2015-09-12,27.18,1,12.7746,317
CA-2015-156755,YS-21880,2015-01-12,465.18,3,120.9468,403
CA-2015-130876,AZ-10750,2015-05-12,36.63,3,9.8901,311
US-2017-159562,JB-16000,2017-09-09,17.48,2,8.2156,170
CA-2017-167080,LC-16930,2017-06-10,8.4,5,4.2,76
CA-2017-145653,CA-12775,2017-09-01,498.26,7,134.5302,337
US-2017-109582,JM-15865,2017-09-12,166.44,3,79.8912,208
CA-2016-116561,EB-14110,2016-09-11,332.94,3,6.6588,47
CA-2016-116561,EB-14110,2016-09-11,39.872,2,12.9584,47
CA-2017-146367,HM-14860,2017-08-04,3.318,3,-5.6406,400
CA-2016-156265,BF-11020,2016-08-02,136.464,2,15.3522,404
CA-2016-156265,BF-11020,2016-08-02,333.576,3,33.3576,404
CA-2016-156265,BF-11020,2016-08-02,12.544,2,4.704,404
US-2017-110989,EJ-14155,2017-11-03,43.5,3,10.875,56
US-2016-169369,EC-14050,2016-12-12,249.95,5,19.996,370
US-2016-169369,EC-14050,2016-12-12,49.12,4,23.0864,370
US-2014-131982,NP-18685,2014-03-07,107.648,2,33.64,396
CA-2015-125185,AH-10195,2015-03-05,99.372,2,-7.098,260
CA-2015-125185,AH-10195,2015-03-05,33.568,2,-5.4548,260
CA-2016-130078,CC-12145,2016-08-08,10.56,2,4.752,249
US-2017-114034,DL-13315,2017-01-03,38.88,6,18.6624,405
US-2017-115595,XP-21865,2017-10-09,35.2,5,16.544,181
CA-2014-105165,SZ-20035,2014-09-07,196.776,3,14.7582,232
CA-2014-105165,SZ-20035,2014-09-07,2.92,2,-4.818,232
CA-2014-105165,SZ-20035,2014-09-07,200.795,1,-22.948,232
CA-2014-105165,SZ-20035,2014-09-07,46.688,4,-2.918,232
CA-2014-105165,SZ-20035,2014-09-07,21.864,3,3.5529,232
CA-2017-144484,CB-12025,2017-09-11,32.36,4,11.6496,85
CA-2017-144484,CB-12025,2017-09-11,406.6,5,113.848,85
CA-2015-162887,SV-20785,2015-11-07,715.2,3,178.8,78
CA-2014-159681,PO-18850,2014-12-07,105.52,4,48.5392,406
US-2017-104094,AG-10675,2017-09-07,13.48,1,1.8872,79
CA-2017-152709,DB-13210,2017-10-07,85.52,2,22.2352,236
CA-2015-105158,SP-20860,2015-09-05,6.16,2,2.9568,242
CA-2015-105158,SP-20860,2015-09-05,36.84,3,17.3148,242
CA-2017-105991,LH-17020,2017-05-05,21.24,9,7.434,401
CA-2017-105991,LH-17020,2017-05-05,9.552,8,-7.3232,401
CA-2017-105991,LH-17020,2017-05-05,89.991,3,-152.9847,401
CA-2014-146283,KT-16465,2014-09-08,17.904,2,6.2664,33
CA-2014-146283,KT-16465,2014-09-08,966.7,5,-13.81,33
CA-2014-146283,KT-16465,2014-09-08,182.112,6,61.4628,33
CA-2017-142174,DP-13000,2017-03-04,89.568,2,32.4684,68
CA-2016-154060,DL-12865,2016-05-02,187.056,9,11.691,177
US-2017-162558,Dp-13240,2017-10-02,11.808,2,1.3284,110
US-2017-162558,Dp-13240,2017-10-02,9.656,1,1.5691,110
US-2017-162558,Dp-13240,2017-10-02,20.736,4,7.2576,110
US-2017-162558,Dp-13240,2017-10-02,27.36,3,-21.888,110
US-2017-162558,Dp-13240,2017-10-02,2314.116,7,-1002.7836,110
US-2017-162558,Dp-13240,2017-10-02,34.236,4,-26.2476,110
US-2017-162558,Dp-13240,2017-10-02,19.76,2,5.928,110
CA-2015-119508,TZ-21580,2015-12-04,16.9,5,6.253,306
CA-2015-119508,TZ-21580,2015-12-04,25.08,6,9.0288,306
CA-2014-130813,LS-17230,2014-01-06,19.44,3,9.3312,407
CA-2015-120320,MV-18190,2015-03-05,31.92,2,2.394,260
CA-2016-123120,CV-12295,2016-09-04,63.94,1,24.9366,358
CA-2016-123120,CV-12295,2016-09-04,60.6,5,20.4525,358
CA-2016-123120,CV-12295,2016-09-04,22.72,4,6.5888,358
CA-2015-146486,DV-13465,2015-11-09,244.55,5,4.891,220
CA-2015-146486,DV-13465,2015-11-09,12.24,6,5.7528,220
CA-2015-146486,DV-13465,2015-11-09,13.98,2,6.0114,220
CA-2015-146486,DV-13465,2015-11-09,899.95,5,53.997,220
CA-2015-112053,SH-20395,2015-10-11,31.95,1,2.2365,3
CA-2015-149811,CS-12250,2015-01-04,32.34,3,15.5232,408
CA-2015-149811,CS-12250,2015-01-04,39.9,5,19.95,408
US-2017-103814,LH-16900,2017-12-09,143.856,9,48.5514,14
CA-2016-123932,YC-21895,2016-09-06,41.92,4,15.196,20
CA-2016-123932,YC-21895,2016-09-06,329.584,2,37.0782,20
US-2016-101616,CY-12745,2016-09-03,87.28,8,41.0216,126
CA-2014-150490,SS-20590,2014-08-05,16.36,1,1.636,34
CA-2014-150490,SS-20590,2014-08-05,15.78,2,0.6312,34
CA-2014-150490,SS-20590,2014-08-05,45.98,2,12.8744,34
CA-2017-100951,NC-18625,2017-06-09,720.76,5,54.057,95
CA-2017-158071,BD-11320,2017-06-10,88.776,3,7.7679,76
CA-2017-158071,BD-11320,2017-06-10,11.56,4,5.4332,76
CA-2017-158071,BD-11320,2017-06-10,15.58,1,3.895,76
CA-2017-147403,KH-16630,2017-09-10,85.056,3,28.7064,9
US-2017-136721,NH-18610,2017-04-08,273.96,2,71.2296,312
US-2017-136721,NH-18610,2017-04-08,306.9,3,79.794,312
CA-2014-125542,NB-18655,2014-12-05,348.488,7,117.6147,12
CA-2014-125542,NB-18655,2014-12-05,172.736,4,-30.2288,12
CA-2016-149195,DM-13525,2016-09-05,25.92,5,9.072,28
CA-2016-149195,DM-13525,2016-09-05,15.808,8,5.3352,28
CA-2016-149195,DM-13525,2016-09-05,10.368,2,3.7584,28
CA-2017-152786,GA-14725,2017-03-12,40.41,9,18.5886,332
CA-2017-163874,NC-18535,2017-11-10,26.352,3,9.5526,189
CA-2016-117681,HF-14995,2016-04-09,556.665,5,6.549,217
CA-2017-108854,DM-13345,2017-12-08,87.92,4,40.4432,67
CA-2017-108854,DM-13345,2017-12-08,22.424,1,8.409,67
CA-2017-108854,DM-13345,2017-12-08,90.48,3,33.93,67
CA-2017-108854,DM-13345,2017-12-08,42.76,1,11.1176,67
CA-2016-153157,TB-21625,2016-09-11,224.75,5,62.93,47
CA-2014-132542,AM-10360,2014-10-06,15.36,2,7.68,75
CA-2017-103009,PJ-18835,2017-11-03,26.4,5,11.88,56
CA-2016-153598,NM-18520,2016-12-03,1649.95,5,659.98,108
CA-2016-153598,NM-18520,2016-12-03,111.9,6,51.474,108
CA-2016-113096,SZ-20035,2016-09-02,46.53,3,12.0978,195
CA-2014-136861,PR-18880,2014-09-05,31.984,2,1.999,291
CA-2014-103317,DM-13525,2014-07-05,19.52,2,5.368,98
CA-2014-103317,DM-13525,2014-07-05,9.81,5,-6.867,98
CA-2014-103317,DM-13525,2014-07-05,213.216,3,15.9912,98
CA-2016-167115,EH-14185,2016-04-04,588.784,2,183.995,378
CA-2017-155929,AI-10855,2017-09-09,6.368,2,2.388,170
US-2014-119081,TA-21385,2014-09-12,357.93,3,7.1586,69
US-2014-119081,TA-21385,2014-09-12,57.4,5,10.906,69
US-2014-119081,TA-21385,2014-09-12,331.96,2,149.382,69
US-2014-119081,TA-21385,2014-09-12,40.56,2,12.9792,69
CA-2017-116680,PK-19075,2017-09-04,13.344,6,4.3368,206
CA-2017-116680,PK-19075,2017-09-04,1478.272,8,92.392,206
CA-2016-122448,DB-13210,2016-06-09,122.352,3,13.7646,265
CA-2017-105487,CS-12250,2017-10-08,103.192,1,11.6091,409
CA-2017-105487,CS-12250,2017-10-08,36.0,2,6.48,409
CA-2017-105487,CS-12250,2017-10-08,239.96,4,115.1808,409
CA-2017-105487,CS-12250,2017-10-08,40.68,2,0.4068,409
CA-2014-107573,PB-19150,2014-12-12,23.472,3,7.6284,173
CA-2017-134495,BF-11020,2017-04-01,23.976,3,-5.6943,285
CA-2017-134495,BF-11020,2017-04-01,6.264,3,2.0358,285
CA-2017-134495,BF-11020,2017-04-01,20.808,3,1.8207,285
CA-2017-134495,BF-11020,2017-04-01,218.352,3,-19.1058,285
CA-2015-113523,SC-20440,2015-09-04,7.656,4,-6.1248,161
CA-2017-117821,HG-15025,2017-06-12,63.92,2,19.176,201
CA-2017-127782,TH-21115,2017-11-02,3.312,1,0.6624,315
CA-2017-127782,TH-21115,2017-11-02,20.136,3,1.2585,315
CA-2017-127782,TH-21115,2017-11-02,8.856,3,2.8782,315
CA-2017-127782,TH-21115,2017-11-02,859.2,4,-186.16,315
US-2016-162026,JE-15745,2016-10-08,61.96,2,27.882,294
CA-2016-150000,PG-18820,2016-04-08,17.92,4,8.6016,61
CA-2015-168529,MB-17305,2015-10-08,145.9,5,62.737,410
CA-2017-117667,MS-17980,2017-12-04,239.96,10,-10.284,300
CA-2017-117667,MS-17980,2017-12-04,54.768,2,6.846,300
CA-2017-117667,MS-17980,2017-12-04,13.392,3,3.1806,300
CA-2017-117667,MS-17980,2017-12-04,23.92,5,8.671,300
CA-2017-117667,MS-17980,2017-12-04,255.968,4,-28.7964,300
CA-2016-110982,CK-12205,2016-06-05,21.552,6,7.0044,164
CA-2016-110982,CK-12205,2016-06-05,58.24,4,15.7248,164
CA-2016-147123,SJ-20125,2016-12-10,80.28,12,36.9288,46
CA-2015-142055,AB-10255,2015-05-08,37.94,2,18.2112,165
CA-2017-136609,TB-21355,2017-08-06,115.296,3,40.3536,266
CA-2017-160885,JK-16090,2017-12-02,2479.96,4,743.988,239
US-2016-167472,CK-12595,2016-06-06,179.94,6,75.5748,49
US-2016-167472,CK-12595,2016-06-06,26.85,3,5.1015,49
US-2016-167472,CK-12595,2016-06-06,323.37,3,129.348,49
US-2016-167472,CK-12595,2016-06-06,59.94,3,28.1718,49
US-2016-167472,CK-12595,2016-06-06,64.14,3,30.7872,49
US-2016-167472,CK-12595,2016-06-06,11.67,3,5.6016,49
US-2016-167472,CK-12595,2016-06-06,12.96,2,6.2208,49
CA-2017-151008,JM-16195,2017-09-07,25.16,2,10.5672,79
CA-2017-151008,JM-16195,2017-09-07,126.56,4,47.46,79
US-2014-159618,DB-12970,2014-11-12,2.672,1,0.334,257
US-2014-159618,DB-12970,2014-11-12,16.656,6,-3.123,257
US-2014-159618,DB-12970,2014-11-12,79.512,3,20.8719,257
US-2014-159618,DB-12970,2014-11-12,36.288,7,12.7008,257
US-2014-159618,DB-12970,2014-11-12,67.9932,1,-12.9987,257
CA-2017-116113,JW-15220,2017-10-02,10.16,2,3.4544,110
US-2015-114741,IL-15100,2015-12-06,6.48,1,3.1104,160
US-2015-114741,IL-15100,2015-12-06,1325.85,5,238.653,160
US-2015-114741,IL-15100,2015-12-06,14.94,3,6.8724,160
CA-2014-151162,EA-14035,2014-12-05,98.376,3,35.6613,12
CA-2014-151162,EA-14035,2014-12-05,29.94,4,-23.952,12
CA-2014-151162,EA-14035,2014-12-05,17.472,3,5.6784,12
CA-2014-151162,EA-14035,2014-12-05,36.738,1,-9.1845,12
CA-2014-151162,EA-14035,2014-12-05,179.94,2,-44.985,12
CA-2016-136686,RF-19840,2016-12-12,383.64,6,122.7648,370
CA-2016-136686,RF-19840,2016-12-12,56.52,3,15.8256,370
CA-2017-137498,LC-17050,2017-09-09,6.56,2,1.9024,170
CA-2017-137498,LC-17050,2017-09-09,243.92,5,-15.245,170
CA-2017-137498,LC-17050,2017-09-09,47.52,9,22.8096,170
CA-2017-163818,PS-18970,2017-10-04,19.98,1,8.5914,411
CA-2016-161158,PS-18970,2016-05-09,8.0,5,3.44,77
CA-2016-115224,DB-13615,2016-12-08,34.05,3,9.534,8
CA-2016-115224,DB-13615,2016-12-08,352.38,2,81.0474,8
CA-2014-108903,DO-13435,2014-10-03,55.984,2,4.1988,186
CA-2014-108903,DO-13435,2014-10-03,14.48,5,4.887,186
CA-2014-108903,DO-13435,2014-10-03,142.488,3,-3.5622,186
CA-2015-142475,BS-11380,2015-12-03,590.352,6,206.6232,63
CA-2015-168634,AF-10870,2015-12-06,7.78,2,2.0228,160
CA-2015-145828,MB-17305,2015-10-05,53.04,3,-4.641,137
CA-2016-147431,AB-10105,2016-02-02,117.96,2,5.898,412
CA-2014-127614,NF-18385,2014-02-11,234.45,3,103.158,413
CA-2014-127614,NF-18385,2014-02-11,1256.22,6,75.3732,413
CA-2014-127614,NF-18385,2014-02-11,17.46,2,8.2062,413
CA-2015-134943,SU-20665,2015-12-05,152.8,5,76.4,353
CA-2017-123022,SC-20050,2017-09-03,82.56,5,28.896,81
CA-2017-123022,SC-20050,2017-09-03,284.97,3,85.491,81
CA-2017-106355,AT-10435,2017-04-02,11.12,4,2.8912,184
CA-2016-127985,DB-12910,2016-04-01,7.04,4,3.0976,71
CA-2015-104241,AG-10495,2015-01-04,192.22,14,69.1992,408
CA-2017-168179,JB-16000,2017-11-02,19.44,3,9.3312,315
CA-2017-109099,MM-18280,2017-10-06,40.99,1,20.0851,326
US-2014-134187,TH-21235,2014-11-04,2.94,1,0.7938,55
CA-2016-142405,SE-20110,2016-06-11,14.62,2,6.8714,287
CA-2016-142405,SE-20110,2016-06-11,53.984,14,17.5448,287
CA-2016-142405,SE-20110,2016-06-11,389.97,3,132.5898,287
CA-2015-141012,TG-21640,2015-06-09,355.36,4,92.3936,387
CA-2015-141012,TG-21640,2015-06-09,140.376,3,8.7735,387
CA-2014-164315,RD-19585,2014-04-02,15.84,3,7.128,414
CA-2014-164315,RD-19585,2014-04-02,1049.93,7,293.9804,414
CA-2014-164315,RD-19585,2014-04-02,154.9,5,40.274,414
CA-2015-131072,KL-16645,2015-11-05,98.352,3,35.6526,253
US-2015-138093,KM-16225,2015-12-10,27.36,9,9.3024,350
US-2015-138093,KM-16225,2015-12-10,44.75,5,20.585,350
US-2015-138093,KM-16225,2015-12-10,134.99,1,36.4473,350
US-2015-138093,KM-16225,2015-12-10,26.4,5,12.672,350
US-2015-138093,KM-16225,2015-12-10,542.94,3,141.1644,350
CA-2016-126165,AH-10465,2016-05-05,71.088,2,-1.7772,188
CA-2016-143441,EB-14170,2016-11-05,11.84,1,4.44,288
CA-2017-148320,PG-18895,2017-11-03,35.88,6,17.5812,56
CA-2014-155593,RP-19390,2014-11-03,11.64,3,3.3756,367
US-2015-160857,NW-18400,2015-05-08,79.44,3,30.1872,165
US-2015-160857,NW-18400,2015-05-08,357.93,3,7.1586,165
US-2015-160857,NW-18400,2015-05-08,127.764,2,21.294,165
US-2015-160857,NW-18400,2015-05-08,2799.944,7,1014.9797,165
US-2015-160857,NW-18400,2015-05-08,19.44,3,9.3312,165
US-2014-143707,HR-14770,2014-03-01,5.94,3,1.6038,30
CA-2015-124107,BM-11650,2015-10-09,619.95,5,111.591,128
CA-2015-124107,BM-11650,2015-10-09,29.16,3,8.4564,128
CA-2015-124107,BM-11650,2015-10-09,57.96,7,27.2412,128
CA-2015-124107,BM-11650,2015-10-09,29.403,3,5.2272,128
CA-2015-110548,AH-10690,2015-05-04,946.344,7,118.293,52
CA-2017-117324,JP-15520,2017-12-08,178.11,3,32.0598,67
CA-2017-117324,JP-15520,2017-12-08,1089.75,3,305.13,67
CA-2017-117324,JP-15520,2017-12-08,61.06,2,28.0876,67
CA-2017-117324,JP-15520,2017-12-08,459.92,4,41.3928,67
CA-2017-117324,JP-15520,2017-12-08,27.52,4,12.6592,67
CA-2016-113733,LH-16900,2016-12-08,249.584,2,31.198,8
CA-2016-113733,LH-16900,2016-12-08,68.112,3,17.8794,8
CA-2016-113733,LH-16900,2016-12-08,16.56,3,-2.484,8
CA-2016-118514,LC-17050,2016-02-03,866.4,4,225.264,415
CA-2015-119634,BW-11065,2015-08-11,46.152,3,12.1149,416
CA-2017-158169,JM-16195,2017-08-12,542.94,3,152.0232,314
CA-2017-158169,JM-16195,2017-08-12,54.92,4,19.7712,314
CA-2015-162047,FH-14365,2015-11-03,1448.82,10,209.274,205
CA-2015-117772,MC-17575,2015-09-10,353.88,6,17.694,89
US-2014-126340,EB-13870,2014-11-08,333.576,3,25.0182,417
CA-2016-149685,PM-19135,2016-10-08,60.144,6,20.2986,294
CA-2017-126396,AR-10345,2017-09-08,85.2,6,20.235,235
CA-2016-142398,BP-11290,2016-04-12,638.288,7,-31.9144,162
CA-2016-142398,BP-11290,2016-04-12,13.208,1,4.6228,162
CA-2016-105277,LM-17065,2016-12-04,15.528,3,5.823,171
CA-2016-112060,KT-16465,2016-12-04,104.85,1,50.328,171
CA-2014-105270,AP-10915,2014-11-11,30.48,3,7.9248,6
CA-2014-105270,AP-10915,2014-11-11,112.648,1,11.2648,6
US-2015-159513,JD-15790,2015-04-02,71.976,3,24.2919,308
CA-2015-155586,XP-21865,2015-12-12,2.21,1,0.5967,114
CA-2015-155586,XP-21865,2015-12-12,15.52,4,7.4496,114
CA-2015-155586,XP-21865,2015-12-12,36.44,4,16.398,114
CA-2017-141117,JK-16090,2017-10-02,217.764,6,-384.7164,110
CA-2017-141117,JK-16090,2017-10-02,39.072,6,4.3956,110
CA-2017-141117,JK-16090,2017-10-02,22.638,7,-16.6012,110
CA-2017-141117,JK-16090,2017-10-02,95.144,7,10.7037,110
CA-2017-115070,MG-18205,2017-04-10,12.32,5,1.848,122
CA-2017-115070,MG-18205,2017-04-10,4.419,3,-3.0933,122
CA-2014-123225,MN-17935,2014-07-11,575.968,4,43.1976,150
CA-2014-123225,MN-17935,2014-07-11,10.368,2,3.6288,150
US-2017-106796,JP-16135,2017-05-12,10.272,3,1.1556,256
CA-2016-149783,DL-13315,2016-09-04,12.192,3,4.1148,358
CA-2016-149783,DL-13315,2016-09-04,87.168,2,8.7168,358
CA-2016-149783,DL-13315,2016-09-04,31.744,2,8.3328,358
CA-2016-125017,KB-16240,2016-02-06,132.224,4,-18.1808,418
CA-2015-150196,SR-20740,2015-07-02,19.44,3,9.3312,290
CA-2017-117632,CS-12175,2017-05-12,238.62,2,4.7724,256
CA-2017-117632,CS-12175,2017-05-12,7.77,1,2.0979,256
CA-2017-117632,CS-12175,2017-05-12,285.48,5,-10.7055,256
CA-2017-117632,CS-12175,2017-05-12,19.168,4,6.4692,256
CA-2014-115056,AR-10510,2014-05-02,26.136,3,1.9602,419
CA-2017-161067,KB-16405,2017-09-03,419.4,4,201.312,81
CA-2017-161067,KB-16405,2017-09-03,90.801,1,14.1246,81
CA-2017-161067,KB-16405,2017-09-03,181.764,2,-8.0784,81
CA-2017-161067,KB-16405,2017-09-03,5.56,2,2.224,81
CA-2016-122063,MM-17920,2016-12-03,581.96,2,104.7528,108
CA-2016-122063,MM-17920,2016-12-03,29.98,1,8.0946,108
CA-2015-101868,MJ-17740,2015-06-09,64.2,5,-42.8,387
CA-2015-101868,MJ-17740,2015-06-09,38.52,3,-26.964,387
CA-2015-101868,MJ-17740,2015-06-09,72.6,5,-8.1675,387
CA-2015-121783,PO-19180,2015-11-10,715.64,2,178.91,50
CA-2015-121783,PO-19180,2015-11-10,795.51,3,143.1918,50
CA-2015-121783,PO-19180,2015-11-10,549.99,1,274.995,50
CA-2015-121783,PO-19180,2015-11-10,74.76,3,34.3896,50
CA-2015-121783,PO-19180,2015-11-10,29.22,3,12.8568,50
US-2014-138835,DA-13450,2014-09-10,9.64,2,4.7236,420
CA-2015-112214,AH-10690,2015-08-05,33.488,7,-1.2558,421
CA-2015-112214,AH-10690,2015-08-05,23.04,3,-4.896,421
CA-2015-112214,AH-10690,2015-08-05,1.362,1,-2.1792,421
CA-2015-112214,AH-10690,2015-08-05,14.76,5,-11.439,421
US-2017-153255,JK-15730,2017-09-03,239.666,2,14.098,81
CA-2015-108119,MS-17530,2015-11-01,301.96,2,45.294,228
CA-2016-101525,CM-12235,2016-05-01,109.92,2,53.8608,298
CA-2016-101525,CM-12235,2016-05-01,19.44,3,9.3312,298
CA-2016-101525,CM-12235,2016-05-01,11.16,2,4.3524,298
US-2014-117968,RS-19420,2014-08-05,79.47,3,22.2516,34
US-2014-117968,RS-19420,2014-08-05,4.56,2,2.0064,34
US-2014-117968,RS-19420,2014-08-05,1133.35,5,294.671,34
CA-2016-158211,BP-11185,2016-01-04,4.672,1,0.584,316
CA-2016-158211,BP-11185,2016-01-04,104.58,6,-80.178,316
CA-2016-152247,MA-17995,2016-11-07,1603.136,4,100.196,32
CA-2017-133095,EH-14005,2017-06-04,108.08,7,54.04,159
